wtm	776867
ait	109563
sdipf	1562040
bb	1070235
pch	1338749
laur	912766
aqua	1604643
jteky	1446661
sxt	310142
cohr	21510
nwe	73088
inov	1619954
unvr	1494319
ifs	1615903
nhi	877860
bipc	1788348
mcrb	1609809
blue	1293971
ale	66756
pci	1558629
cno	1224608
cdna	1217234
acia	1651235
gdot	1386278
jjsf	785956
osb	877365
opch	1014739
bvn	1013131
pacw	1102112
lxp	910108
agio	1439222
alks	1520262
ajrd	40888
meoh	886977
azihy	1533475
kex	56047
atco	1794846
cnmd	816956
aple	1418121
spb	109177
pacb	1299130
wern	793074
fnb	37808
kmt	55242
crnc	1768267
pcrx	1396814
mic	1289790
mmsi	856982
avt	8858
m	794367
fhb	36377
mtsi	1493594
imab	1778016
enr	1632790
aeo	919012
urbn	912615
ptve	1527508
wor	108516
bbavy	1399224
vcyt	1384101
gatx	40211
wri	828916
focs	1651052
amn	1142750
dq	1477641
cixx	1829948
bbu	1654795
csod	1401680
hmy	1023514
scl	94049
ppbi	1028918
golf	1672013
lgih	1580670
ccoi	1158324
awr	1056903
syna	817720
box	1372612
wkhs	1425287
vldr	1745317
lila	1712184
axsm	1579428
exls	1297989
bku	1504008
anioy	1438557
cvbf	354647
cort	1088856
fskr	1525759
fcfs	840489
hmsy	1196501
rog	84748
tcbi	1077428
nhnky	1543726
ngvt	1653477
hi	1417398
bxs	1299939
onb	707179
mime	1644675
avir	1593899
usm	821130
gbt	1629137
niu	1744781
hl	719413
ful	39368
fhi	1056288
blkb	1280058
pdco	891024
krtx	1771917
vsh	103730
ebc	1810546
tco	890319
ahco	1725255
nni	1258602
bnr	1792267
igt	1619762
pjt	1626115
svnby	1464794
jks	1481513
om	1484612
alxo	1810182
nus	1021561
aca	1739445
evtc	1559865
adnt	1670541
becn	1124941
ccu	888746
pzza	901491
apg	1796209
mmyt	1495153
wetg	1784970
algt	1362468
cwh	1669779
sina	1094005
adct	1771910
fn	1408710
rrr	1653653
ava	104918
bbby	886158
ese	866706
out	1579877
cron	1656472
gmely	1449219
rvmd	1628171
afya	1771007
abm	771497
ago	1273813
opk	944809
pgny	1551306
bnl	1424182
accd	1481646
spt	1517375
manu	1549107
brp	1781755
shoo	913241
mgee	1161728
carg	1494259
veon	1468091
coke	317540
cciv	1811210
tjbh	1499785
exg	1379438
mcy	64996
cmc	22444
car	723612
sstk	1549346
fibk	860413
matx	3453
six	701374
ibtx	1564618
cwt	1035201
ostk	1130713
ael	1039828
mog-a	67887
dqws	1652561
ninoy	1446588
ktos	1069258
eoccy	926864
unit	1620280
peb	1474098
nsa	1618563
twou	1459417
livn	1639691
tsem	928876
trn	99780
psmt	1041803
bndsy	1438556
sono	1314727
ailih	18654
nsit	932696
esba	1553079
jeld	1674335
x	1163302
wd	1497770
eqx	1756607
hwc	750577
esrt	1541401
taro	906338
celh	1341766
asb	7789
epr	1045450
door	893691
hrmy	1802665
ktb	1760965
gt	42582
colb	887343
bstz	1768666
sun	1552275
sats	1415404
pd	1568100
isbc	1594012
sfm	1575515
prmw	884713
bpxxy	1567024
dan	26780
nuva	1142596
cmd	19446
utf	1275617
abcb	351569
arce	1740594
aub	883948
hgv	1674168
chx	1723089
vsat	797721
dy	67215
brc	746598
rcm	1472595
yelp	1345016
omab	1378239
cbt	16040
xncr	1326732
cim	1409493
qntqy	1350865
mtls	1091223
max	1818383
kw	1408100
www	110471
cveo	1590584
abg	1144980
sho	1295810
gef	43920
bmi	9092
ps	1725579
bur	1714174
jgccy	1446662
caty	861842
coop	933136
gbdc	1476765
gnw	1276520
tdc	816761
utz	1739566
tph	1561680
b	9984
amba	1280263
kar	1395942
itgr	1114483
azul	1432364
beam	1745999
indb	776901
jehly	867536
stay	1581164
sji	91928
ghc	104889
smpl	1702744
lysdy	1444327
repl	1737953
nuv	812801
csq	1275214
shen	354963
enbl	1591763
anat	1801075
eat	703351
ag	1308648
flow	1641991
cmpr	1262976
ego	918608
bposy	1588966
hp	46765
kymr	1815442
flr	1124198
gpi	1031203
ths	1320695
ain	819793
regi	1463258
lthm	1742924
csiq	1375877
tcp	1075607
irbt	1159167
ggal	1114700
cvlt	1169561
sfnc	90498
hth	1265131
stra	1013934
fnma	310522
mlhr	66382
pvg	1508844
ucbi	857855
spxc	88205
plxs	785786
rezi	1740332
pgre	1605607
cnx	1070412
comm	1517228
uehpy	1364276
yext	1614178
rock	912562
fun	811532
fsk	1422183
jack	807882
tex	97216
mc	1596967
iijiy	1090633
sum	1621563
dpuky	1526593
sfbs	1430723
navg	793547
kfy	56679
bcat	1809541
nstg	1401708
seas	1564902
amrc	1488139
cmp	1227654
itci	1567514
kura	1422143
cvtv	1639234
main	1396440
fcpt	1650132
aozoy	1383906
sanm	897723
cent	887733
eprt	1728951
fult	700564
trq	1158041
alvr	1754068
mgln	19411
qure	1590560
save	1498710
rusha	1012019
vne	1733186
clny	1679688
rlj	1511337
tr	98677
fwrd	912728
med	910329
silk	1397702
mdrx	1124804
ctb	24491
iboc	315709
mxl	1288469
onto	704532
frhc	924805
swn	7332
psec	1287032
tds	1051512
iba	1044896
mstr	1050446
egfey	1437178
srne	850261
avav	1368622
cub	26076
mtx	891014
eaf	931148
avns	1606498
eght	1023731
epay	1073349
snbr	827187
lgf-a	929351
iosp	1054905
sitc	894315
sbgi	912752
wre	104894
ax	1299709
jmia	1756708
oibr-c	1160846
pdm	1042776
vrrm	1682745
skyw	793733
xper	1803696
noah	1499543
big	768835
bcnay	1445168
wsfs	828944
wsbc	203596
fit	1447599
svc	945394
navi	1593538
nmih	1547903
ehth	1333493
atrc	1323885
jw-a	107140
cioxy	1483379
vtkly	913744
fss	277509
oi	812074
rckt	1281895
vie	1734517
epc	1096752
calm	16160
ntla	1652130
orryy	1641431
adx	2230
bft	1818355
zyme	1403752
sumo	1643269
cde	215466
ypf	904851
joe	745308
mwa	1350593
int	789460
inst	1355754
hubg	940942
irwd	1446847
prpl	1643953
msge	1795250
ino	1055726
mli	89439
jps	1176433
cyrx	1124524
igms	1496323
klic	56978
plmr	1761312
rcii	933036
sjw	766829
praa	1185348
fbc	1033012
axnx	1603756
rrc	315852
gb	1799983
mtor	1113256
ctre	1590717
ety	1340736
wafd	936528
bdn	790816
pro	1392972
zntl	1725160
idcc	1405495
olma	1750284
lzb	57131
kron	1741830
cpk	19745
cade	1614184
bma	1347426
qfin	1741530
pbh	1295947
fix	1035983
sky	90896
bkuh	1440153
whd	1699136
cvco	278166
banf	760498
rmbs	917273
lob	1462120
prgs	876167
rnst	715072
frme	712534
dea	1622194
phr	1412408
ww	105319
pcvx	1649094
atsg	894081
or	1627272
gsbd	1572694
btt	1528437
tac	1144800
cogny	1584943
enlc	1592000
mdgl	1157601
apha	1733418
twnk	1644406
ely	837465
tril	1616212
cffn	1490906
amrn	897448
ping	1679826
jag	1685715
eva	1592057
edit	1650664
bcc	1328581
prsc	1220754
aat	1500217
myov	1679082
gcp	1644440
sah	1043509
nnox	1795251
fbp	1057706
nvmi	1109345
vgr	59440
ymab	1722964
atra	1604464
tup	1008654
amk	1591587
yduqy	1519821
hmn	850141
ako-a	925261
thrm	903129
trox	1530804
cnk	1385280
omi	75252
ftai	1590364
rpai	1222840
two	1465740
drna	1399529
hcsg	731012
bgs	1278027
pqg	1708035
utg	1263994
ati	1018963
md	893949
maxr	1121142
auph	1600620
fmtx	1538927
hri	1364479
wgo	107687
hlg	1596964
dsl	1566388
prk	805676
amwd	794619
ipar	822663
pmt	1464423
pdce	77877
cstm	1563411
mythy	1437470
lung	1127537
hrtx	818033
ottr	1466593
fuway	1090454
pipr	1230245
ntb	1653242
avsfy	1454176
ffbc	708955
beat	1574774
crvl	874866
cswi	1624794
gtn	43196
bdc	913142
msc	1713334
cere	1805387
abr	1253986
cake	887596
clbk	1723596
trmk	36146
ntct	1078075
evt	1253327
eurn	1604481
fmbi	702325
crtx	1662774
ahl-pc	1267395
mfa	1055160
hni	48287
atkr	1666138
kros	1664710
alg	897077
sim	887153
kro	1257640
mrsn	1442836
ngm	1426332
bmdpf	1002788
spns	885740
rvnc	1479290
vnom	1602065
egov	1065332
pdi	1510599
cxp	1252849
iag	1203464
atgsy	1437541
mgni	1595974
roic	1407623
rqi	1157842
fcel	886128
hlio	1024795
rcus	1724521
gab	794685
rpay	1720592
usna	896264
mrtn	799167
gol	1291733
core	1318084
gluu	1366246
mgrc	752714
wabc	311094
smci	1375365
banr	946673
pagp	1581990
ue	1611547
xhr	1616000
cva	225648
kn	1587523
fbk	1649749
htld	799233
prft	1085869
odp	800240
osis	1039065
flidy	1433087
ufs	1381531
flws	1084869
smmt	1599298
ari	1467760
bsm	1621434
kai	886346
vrtu	1207074
infn	1138639
blmn	1546417
bdj	1332283
rvt	804116
adus	1468328
mgy	1698990
dbc	1328237
hbm	1322422
nwbi	1471265
mur	717423
sig	832988
aaww	1135185
gnl	1526113
syke	1010612
fubo	1484769
gbio	1733294
tse	1519061
eb	1475115
htgc	1280784
calx	1406666
pslv	1494728
jrvr	1620459
bbn	1493683
alx	3499
ltc	887905
adldy	1641427
drh	1298946
nwn	1733998
atge	730464
sgmo	1001233
inmd	1742692
bsig	1748824
qtrx	1503274
htlf	920112
mag	1230992
kamn	54381
arct	1768224
itcb	1276671
mfgp	1359711
bv	1734713
ttgt	1293282
mnr	67625
azre	1633438
mnro	876427
grwg	1604868
ns	1110805
cydy	1175680
cvi	1376139
sand	1434614
patk	76605
oflx	1317945
zeal	1674988
pmvp	1699382
ilpt	1717307
bke	885245
scs	1050825
ismay	1438655
kncay	1447125
lx	1708259
ccs	1576940
hcat	1636422
npo	1164863
mlab	724004
csii	1180145
sy	1758530
acmr	1680062
pam	1469395
evv	1222922
argo	1091748
rvlv	1746618
csgs	1005757
sbcf	730708
tpic	1455684
nrc	70487
meso	1345099
sitm	1451809
sasr	824410
mik	1593936
usa	799195
ghg	1724755
kaiky	1447126
mmi	1578732
hyt	1222401
mac	912242
icfi	1362004
crncy	909531
aso	1817358
usph	885978
rgnx	1590877
vrts	883237
stok	1623526
fpf	1567569
lkfn	721994
avya	1418100
ttmi	1116942
fro	913290
etv	1322436
btz	1379384
hep	1283140
zuo	1423774
hsc	45876
ear	1719395
tslx	1508655
lfugf	1448591
srrk	1727196
nbtb	790359
sg	1744894
nrix	1549595
gms	1600438
tbio	1693415
brmk	1784797
cbz	944148
mei	65270
eigi	1237746
bgcp	1094831
pntg	1766400
road	1718227
yala	1794350
simo	1329394
forty	1045986
wmk	105418
ken	1611005
impjy	1437538
lgsxy	1447221
lgnd	886163
crc	1609253
upld	1505155
atnx	1300699
acb	1683541
rlgy	1398987
wpf	1809104
mygn	899923
chrs	1512762
vctr	1570827
wbt	1650962
etg	1270523
bxmx	1298699
anf	1018840
hhr	1721181
aste	792987
aledy	1508668
rtlr	1748773
cvgw	1133470
tlnd	1668105
nymt	1273685
ffg	1012771
sttk	1680367
mho	799292
cli	924901
prax	1689548
krg	1286043
dkl	1552797
svm	1340677
irt	1466085
codi	1345126
epac	6955
gty	1052752
advm	1501756
lnn	836157
ih	1814423
icpt	1270073
akr	899629
cccc	1662579
aifly	1065199
endp	1593034
tnc	97134
brray	1381202
paya	1819881
mgnx	1125345
vsto	1616318
cmps	1816590
lasr	1124796
mtrn	1104657
msex	66004
sa	1231346
kalu	811596
sgry	1638833
nfj	1260563
feac	1801661
pfs	1178970
crs	17843
linx	1770883
ceqp	1136352
ngd	800166
egbn	1050441
amcx	1514991
stc	94344
aroc	1389050
real	1573221
lkncy	1767582
trs	842633
bdtx	1701541
cash	907471
silv	1659520
vitl	1579733
hope	1128361
best	1709505
cnxn	1050377
btai	1720893
gff	50725
sbh	1368458
mbuu	1590976
faro	917491
tbk	1539638
hska	1038133
slp	1023459
snex	913760
grbk	1373670
play	1525769
fsm	1341335
gva	861459
usac	1522727
rdwr	1094366
evh	1628908
mlco	1381640
cohu	21535
fdp	1047340
par	708821
fmcc	1026214
kpti	1503802
epzm	1571498
geo	923796
foe	35214
bpmp	1708301
uctt	1275014
nmrk	1690680
pgen	1356090
psnl	1527753
syx	945114
imgn	855654
bst	1616678
inva	1080014
cnr	883902
boot	1610250
baly	1747079
ever	1640428
alex	1545654
prim	1361538
elf	1600033
rna	1599901
cytk	1061983
phat	1783183
dlx	27996
buse	314489
opi	1456772
swm	1000623
prtc	1782999
dhc	1075415
loma	1711375
supn	1356576
nfh	1737422
vbtx	1501570
nktx	1787400
rgr	95029
uvv	102037
erj	1355444
amsf	1018979
modn	1118417
zgnx	1375151
ecol	1783400
saft	1172052
tbph	1583107
atri	701288
mtdr	1520006
ladr	1577670
ar	1433270
pgti	1354327
vsta	1792829
nmfc	1496099
cnst	1434418
gbx	923120
blfs	834365
crk	23194
evop	1704596
star	1095651
wire	850460
lbrt	1694028
plus	1022408
vcel	887359
chco	726854
azz	8947
efsc	1025835
nxrt	1620393
chct	1631569
bif	102426
nxgn	708818
prpb	1812667
bwmx	1788257
crto	1576427
oric	1796280
cgen	1119774
opra	1737450
brog	1774983
amti	1801777
vcra	1129260
fgroy	1438926
domo	1505952
ocul	1393434
drq	1042893
home	1646228
frg	1528930
gpro	1500435
cers	1020214
smp	93389
tgp	1308106
cyh	1108109
giii	821002
nexa	1713930
ipoc	1801170
frta	1678463
fax	790500
rnp	1224450
ges	912463
vlrs	1520504
ttcf	1741231
labl	819220
nbhc	1475841
gth	1782594
ecpg	1084961
sbsi	705432
rptx	1808158
ulnv	1605810
etw	1322435
qqqx	1608741
dds	28917
ssp	832428
catm	1671013
nhc	1047335
knsa	1730430
wdr	1052100
flgt	1674930
crhc	1818212
pbi	78814
tigr	1756699
prrfy	1446252
rmr	1644378
arqt	1787306
sph	1005210
din	49754
ipob	1801169
acel	1698991
kref	1631596
lrn	1157408
rwt	930236
itpof	880224
eos	1308335
cts	26058
ccf	830524
nvee	1532961
ffc	1174164
tmp	1005817
lmnx	1033905
dgnr	1818201
arco	1508478
tcbk	356171
hees	1339605
hurn	1289848
cang	1725123
alec	1653087
arcb	894405
jws	1800682
cdxs	1200375
xpel	1767258
plt	914025
akro	1744659
plrx	1746473
sbe	1777393
avo	1802974
dk	1694426
lac	1440972
ocfc	1004702
rytm	1649904
rdnt	790526
fbnc	811589
srce	34782
eig	1379041
grvy	1313310
scwx	1468666
chy	1222719
fcf	712537
ntgr	1122904
awf	906013
qada	1036188
annx	1528115
gsah	1809987
eim	1176984
glng	1207179
hmi	1720446
oxm	75288
arvn	1655759
ebix	814549
iret	798359
qiwi	1561566
gnmk	1487371
den	945764
myi	883412
ftoc	1816090
nwbo	1072379
sybt	835324
insg	1022652
clnc	1717547
ddd	910638
air	1750
agys	78749
brkl	1049782
rmax	1581091
hqh	805267
szgpy	1450344
clb	1000229
gwb	1613665
sxi	310354
drd	1023512
unfi	1020859
nk	1326110
uryl	1652842
wnc	879526
stba	719220
cstl	1447362
lovv	1605780
clls	1627281
evri	1318568
rtp	1819848
jpc	1216583
qnst	1117297
kndi	1316517
axl	1062231
for	1406587
mcri	907242
cls	1030894
sndx	1395937
otrk	1136174
fxcny	1164009
morf	1679363
swbi	1092796
srg	1628063
tgh	1413159
tlry	1731348
ltmaq	1047716
hy	1173514
kfrc	930420
tcrr	1750019
swdhy	1531006
slcjy	1523541
inbx	1739614
audc	1086434
cpg	1545851
tpre	1576018
imax	921582
grc	42682
kids	1425450
dht	1331284
enta	1177648
cmco	1005229
pae	1720821
krny	1617242
pbf	1534504
cndt	1677703
gabc	714395
aod	1379400
zumz	1318008
uis	746838
hfwa	1046025
dyn	1818794
seznl	1662991
chi	1171471
acls	1113232
plow	1287213
cenx	949157
ofg	1030469
amph	1297184
ptnr	1096691
bhe	863436
pra	1127703
shyf	743238
gam	40417
oec	1609804
inn	1497645
jbss	880117
bhlb	1108134
meg	1643615
matw	63296
ccx	1774675
clm	814083
alp-pq	3153
ctagy	1450009
pack	1712463
ravn	82166
ceva	1173489
bhk	1160864
osur	1116463
ha	1172222
jout	788329
itos	1808865
lnth	1521036
sfl	1289877
fph	1574197
hcc	1691303
fpac	1829426
rbbn	1708055
cmre	1503584
rily	1464790
vmo	884152
nblx	1647513
bjri	1013488
ghld	1821160
krys	1711279
skt	899715
ahh	1569187
tcmd	1027838
himx	1342338
mobl	1470099
fbm	1688941
stkl	351834
myrg	700923
espr	1434868
ptgx	1377121
uht	798783
calt	1795579
mdp	65011
ten	1024725
jqc	1227476
rig	1451505
kelya	55135
cxw	1070985
pi	1114995
freq	1703647
ac	1642122
tdf	919893
gof	1380936
fanh	1413855
tsha	1806310
nvgi	1500122
kra	1321646
trhc	1651561
afin	1568162
petq	1668673
alpc	1616736
atec	1350653
vivo	794172
gme	1326380
emd	1227862
hngr	722723
aio	1778114
ingn	1294133
ffwm	1413837
gogo	1537054
iesc	1048268
grpn	1490281
veco	103145
thq	1604522
prvb	1695357
pten	889900
ll	1396033
cara	1346830
schl	866729
atni	879585
tgs	931427
cldx	744218
forr	1023313
brbr	1772016
pfc	946647
resi	1555039
cel	1385145
bedu	1696355
ircp	1128173
ospn	1044777
scu	1403256
mbin	1629019
wrld	108385
tvty	704415
cry	784199
sohu	1734107
cet	18748
cbb	716133
prdo	1046568
echo	1426945
pdfs	1120914
pahc	1069899
enva	1529864
imos	1123134
lmat	1158895
tcx	909494
ssys	1517396
atha	1620463
gsky	1712923
imkta	50493
igr	1268884
step	1796022
nie	1383441
chef	1517175
iiiv	1728688
desp	1703141
bcsf	1655050
agx	100591
mdxg	1376339
rbac	1815184
pasg	1787297
ebsb	1600125
ra	1655099
solo	1637736
ocsl	1414932
np	1296435
kyn	1293613
camt	1109138
tpb	1290677
cii	1278895
htd	1260041
bkd	1332349
hmst	1518715
hutcy	1461402
togl	1378125
trtx	1630472
bcrx	882796
algs	1799448
sqz	1604477
adap	1621227
nesr	1698514
sri	1043337
gldd	1372020
plab	810136
slrc	1418076
rdus	1428522
sgh	1616533
cir	1091883
gel	1022321
omer	1285819
mgic	876779
hzo	1057060
agm	845877
crzo	1040593
ande	821026
le	799288
mmx	1773250
sii	1512920
rc	1527590
osw	1758488
mgpi	835011
anab	1370053
wll	1255474
iim	885601
tig	1801754
gim	828803
bfs	907254
agen	1098972
mtsc	68709
knl	1011570
hud	1714368
ldp	1548717
afib	1522860
wiw	1267902
acco	712034
cyd	932695
cpac	1221029
ckh	859598
holi	1357450
glt	41719
ainv	1278752
tpc	77543
gsg	1332174
dnk	1785154
cnob	712771
sibn	1459839
ebon	1799290
wlkp	1604665
hibb	1017480
ofix	884624
apog	6845
crmt	799850
ncbs	1174850
cepu	1717161
denn	852772
ihrt	1400891
vkq	877463
dbd	28823
fprx	1175505
extr	1078271
ntus	878526
stro	1382101
wtre	1601669
rbcaa	921557
hrvsf	1760439
stfc	874977
pstx	1661460
quot	1115128
vnda	1347178
sblk	1386716
ambc	874501
vtol	1525221
boe	1320375
arr	1428205
banc	1169770
nwli	1635984
goss	1728117
gmre	1533615
res	742278
ameh	1083446
iclk	1697818
ichr	1652535
cars	1683606
agro	1499505
hzac	1817071
nx	1423221
yumm	1073748
wash	737468
leap	1818346
akus	1722271
kdmn	1557142
vapo	1253176
oii	73756
ueic	101984
albo	1322505
one	1722380
iqi	885125
pdt	855886
wina	908315
tlmd	1791091
arzty	1423210
etj	1395325
imtx	1809196
tbbk	1295401
tcpc	1370755
msgn	1469372
stng	1483934
myd	879361
prts	1378950
sp	1059262
bfk	1137393
bstc	875622
nxe	1698535
bpyu	1496048
new	1726189
sptn	877422
schn	912603
vxrt	72444
abtx	1642081
grsv	1816816
gsbc	854560
ruprf	1010000
ccd	1602584
inzy	1693011
parr	821483
hlit	851310
mitfy	1515160
ppr	826020
coll	1267565
mnkd	899460
hbnc	706129
hio	910068
vbiv	764195
qtt	1733298
treb	1805833
duo	1750593
vslax	853180
efc	1411342
xent	1271214
mnrl	1745797
clne	1368265
good	1234006
tbi	768899
cfii	1811856
fvti	1626745
sgsvf	1398832
wow	1701051
capl	1538849
bbar	913059
hfro	1710680
cown	1466538
scsc	918965
kos	1509991
clw	1441236
finv	1691445
clct	1089143
npk	80172
fhtx	1822462
cps	1320461
uscr	1073429
avro	1681087
sppi	831547
lbai	846901
lorl	1006269
obnk	1516912
altm	1692787
ctbi	350852
sprb	1683553
eh	1759783
bit	1562818
ulh	1308208
cass	708781
eoi	1300391
dnow	1599617
egrx	827871
hstm	1095565
mye	69488
spwh	1132105
amrx	1723128
nex	1688476
talo	1724965
imxi	1683695
dmrc	1438231
bmtc	802681
bpfh	821127
bgy	1393299
vvi	884219
bcor	1068875
fbms	947559
pthiy	1520253
nbb	1478888
esta	1688757
umh	752642
cgbd	1544206
boom	34067
plya	1692412
lind	1512499
muc	1051004
nfbk	1493225
trst	357301
tgi	1021162
ihc	701869
pets	1040130
axgn	805928
yorw	108985
rad	84129
wetf	880631
vsbc	1697884
yi	1738906
blnk	1429764
bcx	1506289
rlmd	1553643
siga	1010086
maxn	1796898
wifi	1169988
nls	1078207
kdny	1435049
hone	1769617
erii	1421517
adtn	926282
crdf	1213037
oncr	1671818
ufcs	101199
ziop	1107421
autl	1730463
plce	1041859
lca	1768012
ivr	1437071
qtnt	1596946
hix	1058239
qcrh	906465
blx	890541
mmd	1518557
aten	1580808
rpt	842183
by	1702750
cco	1334978
hbia	732417
aeri	1337553
mvf	835948
revg	1687221
gprk	1464591
bomn	1494582
kodk	31235
vrex	1681622
si	1312109
kcac	1811414
fmcb	1085913
vet	1293135
cai	1388430
gern	886744
utl	755001
pfbc	1492165
fosl	883569
ggn	1313510
pump	1680247
pcpl	1800347
pbfx	1582568
uslm	82020
cbtx	1473844
ghy	1554697
gray	1534133
glp	1323468
uvsp	102212
goac	1816176
mpx	1129155
gpre	1309402
hwkn	46250
oyst	1720725
loco	1606366
odt	1717452
vray	1597313
fusn	1805890
cmbm	1738177
gogl	1029145
mod	67347
sft	1762322
ciic	1789760
amswa	713425
cubi	1488813
vec	1601548
blw	1233681
mui	1232860
cmo	766701
bgb	1546429
flxn	1419600
pros	1634038
can	1780652
dbi	1319947
mmu	886043
amrs	1365916
aosl	1387467
avid	896841
usat	896429
iva	1756594
coe	1659494
cac	750686
chw	1396277
dfp	1559991
lbc	1475348
trmd	1655891
aegn	353020
cbay	1042074
amtb	1734342
bcel	1532346
diax	1608742
bbsi	902791
ghiv	1783398
opt	1815620
kop	1315257
gmhi	1758057
hps	1215913
trvg	1683825
yin	1661125
bme	1314966
tg	850429
orgo	1661181
erf	1126874
evn	1074540
jpi	1547994
avk	1219120
gsat	1366868
radi	1810739
apto	882361
nssc	69633
eft	1288992
bcov	1313275
tcs	1411688
vff	1584549
rex	744187
mmrty	1412481
gts	1171662
llnw	1391127
fsp	1031316
leo	818972
fi	1575828
mfl	1045126
exk	1277866
frln	1810031
anik	898437
nsrpf	1536674
cldt	1476045
gan	1799332
arlp	1086600
etnb	1785173
myn	882150
csv	1016281
ruth	1324272
ardx	1437402
scvl	895447
jhb	1647933
npacy	1450276
urov	1740547
smlr	1554859
dco	30305
htbk	1053352
thff	714562
dfin	1669811
nltx	1404644
srdx	924717
fuv	1558583
xbit	1626878
mgi	1273931
caf	1368493
eqd	1818221
fbrx	1419041
hvt	216085
dtil	1357874
mitk	807863
hlx	866829
mqy	890196
hcci	1403431
isee	1410939
mca	888410
mua	901243
merc	1333274
hyac	1771908
pebo	318300
fmbh	700565
cbat	1117171
rcel	1762303
cdmo	704562
bto	925683
bfc	1746109
alta	1636286
atex	1304492
ff	1337298
bcei	1509589
nink	1567388
cfb	1458412
lc	1409970
hpi	1176199
cal	14707
catc	711772
mgtx	1735438
gpmt	1703644
bmrc	1403475
ifn	917100
tshmy	1503526
dhil	909108
mx	1325702
dgii	854775
igd	1285890
smts	1705259
dvax	1029142
nat	1000177
sln	1479615
mirm	1759425
rev	887921
lpg	1596993
co	1467808
iiin	764401
atrs	1016169
mrc	1439095
gco	18498
ntst	1798100
hsii	1066605
fsd	1494530
irs	933267
gdyn	1743725
tile	715787
orbc	1361983
ubp	1029800
axdx	727207
isd	1534880
asix	1673985
jfr	1276533
hmtv	1567345
cpf	701347
advv	1698519
urgn	1668243
awh	926617
arow	717538
ppt	827773
insw	1679049
hpk	1792849
ango	1275187
prta	1559053
ctt	1341141
ead	1210123
mtem	1183765
esgc	1532981
dsu	1051003
tsc	1380846
fldm	1162194
gden	1071255
chuy	1524931
efr	1258623
zyxi	846475
abst	1071058
tuwoy	1145678
hymc	1718405
gthx	1560241
uxin	1729173
wism	1756640
arch	1037676
sva	1084201
rigl	1034842
gbab	1495825
caap	1717393
pzn	1399249
ta	1378453
eth	896156
thw	1635977
hgen	1293310
dcom	1005409
omn	1090061
oprt	1538716
ehi	1228509
pmo	900422
wsbf	1569994
vktx	1607678
hckt	1057379
veri	1615165
tpco	1593195
apei	1201792
pand	1807901
cmtl	23197
ortx	1748907
cnbka	812348
tars	1819790
dske	1642453
pko	1412350
nvgs	1581804
knop	1564180
avd	5981
clar	913277
laws	703604
dpg	1515671
bq	1815021
apre	1781983
uve	891166
mrns	1267813
ello	946394
ktf	839533
nhf	1356115
wldn	1370450
wttr	1693256
crf	33934
mtl	1302362
strl	874238
nak	1164771
crnx	1658247
fixx	1661998
tclry	1080259
cvm	725363
ldl	60977
thr	1489096
amc	1411579
rnlx	1811115
dlth	1649744
snpr	1819584
mrus	1651311
krp	1657788
snr	1610114
thbr	1769318
awp	1390195
min	826735
ebf	33002
ruby	1709401
aplt	1697532
bzh	915840
jih	1787791
agle	1636282
love	1701758
hmlp	1603016
enpc	1816261
btaq	1815526
amyt	1783010
hql	884121
fuse	1807846
fnko	1704711
blbd	1589526
bfz	1137391
bxg	778946
wuyi	1687065
wve	1631574
apts	1481832
viot	1742770
sgu	1002590
mhn	1038186
mcft	1638290
afmd	1608390
kala	1479419
ryi	1481582
bdge	846617
dba	1383082
cpsi	1169445
fra	1259708
frph	844059
lsf	1650696
amsc	880807
flic	740663
alrs	903419
wprt	1370416
muj	1053988
wimi	1770088
gut	1080720
bdsx	1439725
cste	1504379
gss	903571
akba	1517022
prty	1592058
kbal	55772
nga	1815495
deh	1812173
sbr	710752
casa	1333835
miy	890393
arlo	1736946
bcyc	1761612
dms	1725134
titn	1409171
bbdc	1379785
dgica	800457
jpdyy	1615026
bui	1528988
bdsi	1103021
rfp	1393066
true	1327318
oxlc	1495222
dxpe	1020710
amal	1823608
bfst	1624322
hci	1400810
mdrpf	1526243
axti	1051627
lgvw	1804176
dx	826675
zixi	855612
usx	923571
ffic	923139
swir	1111863
nptn	1227025
twnd	1814215
flng	1772253
lxfr	1096056
edd	1388141
spro	1701108
vhi	59255
afb	1162027
hffg	1680873
rvp	946563
pbyi	1401667
sftw	1753539
cnsl	1304421
dmyt	1793659
pgc	1050743
kldi	1752474
ecom	1169652
hcac	1750153
tpvg	1580345
rapt	1673772
yj	1759614
msbi	1466026
crd-a	25475
mtw	61986
avdl	1012477
bnft	1576169
rtto	1646576
cutr	1162461
piai	1819175
huiz	1778982
amot	46129
ara	1498068
imux	1280776
sm	893538
glto	1800315
bkrp	1580095
itrn	1337117
pflt	1504619
gbli	1494904
rmt	912147
ztr	836412
srlp	1525287
stk	1471420
bkt	832327
hpf	1189740
mux	314203
mofg	1412665
trne	1754820
sgc	95574
fcbc	859070
ovid	1636651
mbwm	1042729
vhc	1082324
rgp	1084765
newt	1587987
acam	1759008
nev	1469392
tmdx	1756262
tdw	98222
ccbg	726601
vpg	1487952
orc	1518621
txmd	25743
peix	778164
trvn	1429560
ke	1606757
pmm	844790
cue	1645460
asa	1230869
qk	1769256
vsec	102752
curi	1776909
trc	96869
bym	1181187
etb	1308927
ctso	1175151
smmc	1774155
osmt	1739426
ccap	1633336
aef	846676
mlr	924822
wtrh	1653247
